ts,epoch,uptime_s,load1,load5,load15,temp_c,mem_total_kb,mem_used_kb,mem_avail_kb,swap_used_kb,root_used_pct,root_avail_kb,varlog_used_pct,tmp_used_pct,home_cara_kb,tmp_chromium_kb,log_total_kb,app_log_kb,guardian_log_kb,watchdog_log_kb,access_log_kb,proj_http,services_ok,xorg,openbox,chromium_pid,chromium_count,chromium_rss_kb,chromium_cpu_sum,python_pid,python_rss_kb,python_cpu,active_session,user_ip,chromium_restarts,notes
2026-06-07 22:25:01,1780881901,810332,2.63,1.97,1.87,78.0,985420,251556,733864,1264,70,2146836,20,9,82908,35140,4952,4,2876,2068,4,200,1,1,1,5065,10,647864,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:30:01,1780882201,810632,1.87,1.90,1.87,79.0,985420,271868,713552,1264,70,2146832,20,9,82912,35184,4952,4,2876,2068,4,200,1,1,1,5065,10,667096,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:35:01,1780882501,810932,1.59,1.74,1.82,78.0,985420,266820,718600,1264,70,2146828,20,9,82916,35184,4956,4,2876,2072,4,200,1,1,1,5065,10,663244,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:40:01,1780882801,811232,1.73,1.79,1.82,78.0,985420,264156,721264,1264,70,2146828,20,9,82916,35184,4956,4,2876,2072,4,200,1,1,1,5065,10,660340,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:45:01,1780883101,811532,1.73,1.78,1.81,78.0,985420,261220,724200,1264,70,2146824,20,9,82920,35184,4960,4,2880,2072,4,200,1,1,1,5065,10,657152,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:50:01,1780883401,811832,1.73,1.73,1.78,78.0,985420,259040,726380,1264,70,2146824,20,9,82920,35184,4960,4,2880,2072,4,200,1,1,1,5065,10,654300,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 22:55:02,1780883702,812132,1.47,1.69,1.77,78.0,985420,255900,729520,1264,70,2146824,20,9,82920,35184,4960,4,2880,2072,4,200,1,1,1,5065,10,652500,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:00:01,1780884001,812432,1.48,1.68,1.76,78.0,985420,254436,730984,1264,70,2146820,20,9,82928,35184,4968,4,2884,2076,4,200,1,1,1,5065,10,649620,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:05:01,1780884301,812732,1.59,1.73,1.77,78.0,985420,250848,734572,1264,70,2146816,20,9,82928,35184,4968,4,2884,2076,4,200,1,1,1,5065,10,647996,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:10:01,1780884601,813032,1.61,1.71,1.76,78.0,985420,271312,714108,1264,70,2146816,20,9,82928,35184,4968,4,2884,2076,4,200,1,1,1,5065,10,667848,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:15:02,1780884902,813333,1.87,1.83,1.80,78.0,985420,269944,715476,1264,70,2146816,20,9,82928,35184,4968,4,2884,2076,4,200,1,1,1,5065,10,665796,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:20:01,1780885201,813632,1.70,1.78,1.80,77.0,985420,264392,721028,1264,70,2146812,20,9,82932,35184,4972,4,2888,2076,4,200,1,1,1,5065,10,660348,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:25:01,1780885501,813932,1.61,1.75,1.80,78.0,985420,262180,723240,1264,70,2146812,20,9,82932,35184,4972,4,2888,2076,4,200,1,1,1,5065,10,659280,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:30:02,1780885802,814233,2.34,1.98,1.88,78.0,985420,261496,723924,1264,70,2146808,20,9,82936,35184,4976,4,2888,2080,4,200,1,1,1,5065,10,656768,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:35:01,1780886101,814532,1.46,1.76,1.82,78.0,985420,255724,729696,1264,70,2146804,20,9,82936,35184,4976,4,2888,2080,4,200,1,1,1,5065,10,651224,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:40:01,1780886401,814832,1.89,1.75,1.79,78.0,985420,252068,733352,1264,70,2146800,20,9,82940,35184,4980,4,2892,2080,4,200,1,1,1,5065,10,650112,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:45:02,1780886702,815133,2.09,1.88,1.83,78.0,985420,251272,734148,1264,70,2146800,20,9,82940,35184,4980,4,2892,2080,4,200,1,1,1,5065,10,648348,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:50:01,1780887001,815432,1.57,1.81,1.82,77.0,985420,272368,713052,1264,70,2146800,20,9,82940,35184,4980,4,2892,2080,4,200,1,1,1,5065,10,668592,168.8,4063,20244,0.1,false,,0,ok
2026-06-07 23:55:01,1780887301,815732,1.81,1.78,1.81,78.0,985420,270968,714452,1264,70,2146796,20,9,82944,35184,4984,4,2892,2084,4,200,1,1,1,5065,10,665664,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:00:01,1780887601,816032,1.99,1.89,1.85,78.0,985420,272996,712424,1264,70,2146792,20,9,82948,35184,4988,4,2896,2084,4,200,1,1,1,5065,10,664520,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:05:01,1780887901,816332,2.24,2.20,2.02,78.0,985420,264312,721108,1264,70,2143472,100,9,82948,35184,4988,4,2896,2084,4,200,1,1,1,5065,10,657472,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:10:02,1780888202,816633,1.93,2.11,2.02,78.0,985420,258512,726908,1264,70,2143464,100,9,82956,35184,4988,4,2896,2084,4,200,1,1,1,5065,10,651052,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:15:01,1780888501,816932,2.42,2.36,2.15,78.0,985420,276480,708940,1264,70,2143436,100,9,82984,35184,4988,4,2896,2084,4,200,1,1,1,5065,10,669344,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:20:01,1780888801,817232,1.72,2.13,2.12,77.0,985420,262068,723352,1264,70,2143608,13,9,82992,35184,4996,4,2900,2088,4,200,1,1,1,5065,10,662864,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:25:01,1780889101,817532,2.32,2.16,2.12,77.0,985420,258984,726436,1264,70,2143608,13,9,82992,35184,4996,4,2900,2088,4,200,1,1,1,5065,10,660696,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:30:01,1780889401,817832,1.67,1.93,2.03,78.0,985420,257228,728192,1264,70,2143608,13,9,82992,35184,4996,4,2900,2088,4,200,1,1,1,5065,10,658400,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:35:01,1780889701,818132,1.69,1.91,2.00,78.0,985420,253136,732284,1264,70,2143604,13,9,82996,35184,5000,4,2904,2088,4,200,1,1,1,5065,10,652096,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:40:01,1780890001,818432,1.66,1.86,1.97,77.0,985420,247428,737992,1264,70,2143604,13,9,82996,35184,5000,4,2904,2088,4,200,1,1,1,5065,10,649320,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:45:01,1780890301,818732,1.85,1.92,1.98,78.0,985420,246148,739272,1264,70,2143604,13,9,82996,35184,5000,4,2904,2088,4,200,1,1,1,5065,10,647744,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:50:01,1780890601,819032,1.76,1.88,1.96,77.0,985420,265780,719640,1264,70,2143600,13,9,83000,35184,5004,4,2904,2092,4,200,1,1,1,5065,10,666420,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 00:55:01,1780890901,819332,1.65,1.80,1.91,77.0,985420,263188,722232,1264,70,2143596,13,9,83004,35184,5008,4,2908,2092,4,200,1,1,1,5065,10,663804,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 01:00:02,1780891202,819632,2.21,1.96,1.94,77.0,985420,262412,723008,1264,70,2143596,13,9,83004,35184,5008,4,2908,2092,4,200,1,1,1,5065,10,660496,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 01:05:01,1780891501,819932,1.81,1.93,1.96,78.0,985420,259092,726328,1264,70,2143596,13,9,83004,35184,5008,4,2908,2092,4,200,1,1,1,5065,10,657720,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 01:10:01,1780891801,820232,2.01,1.95,1.95,77.0,985420,255572,729848,1264,70,2143596,13,9,83004,35184,5008,4,2908,2092,4,200,1,1,1,5065,10,653896,168.8,4063,20244,0.1,false,,0,ok
2026-06-08 01:15:02,1780892102,820533,1.64,1.79,1.88,77.0,985420,253504,731916,1264,70,2143588,13,9,83012,35184,5016,4,2912,2096,4,200,1,1,1,5065,10,654604,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:20:01,1780892401,820832,1.88,1.84,1.89,77.0,985420,250920,734500,1264,70,2143588,13,9,83012,35184,5016,4,2912,2096,4,200,1,1,1,5065,10,649348,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:25:01,1780892701,821132,1.70,1.78,1.86,77.0,985420,246036,739384,1264,70,2143588,13,9,83012,35184,5016,4,2912,2096,4,200,1,1,1,5065,10,647432,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:30:02,1780893002,821433,1.76,1.73,1.81,77.0,985420,267208,718212,1264,70,2143588,13,9,83012,35184,5016,4,2912,2096,4,200,1,1,1,5065,10,665216,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:35:01,1780893301,821732,2.07,1.97,1.90,77.0,985420,263032,722388,1264,70,2143584,13,9,83016,35184,5020,4,2916,2096,4,200,1,1,1,5065,10,661840,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:40:01,1780893601,822032,1.86,1.89,1.89,77.0,985420,259336,726084,1264,70,2143580,13,9,83020,35184,5024,4,2916,2100,4,200,1,1,1,5065,10,659776,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:45:02,1780893902,822333,1.87,1.92,1.91,77.0,985420,337700,647720,1264,70,2143580,13,9,83020,35184,5024,4,2916,2100,4,200,1,1,1,5065,10,735268,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:50:01,1780894201,822632,1.92,1.94,1.92,77.0,985420,531652,453768,1264,70,2143576,13,9,83024,35184,5028,4,2920,2100,4,200,1,1,1,5065,10,925148,168.8,4063,20252,0.1,false,,0,ok
2026-06-08 01:55:01,1780894501,822932,1.70,1.95,1.95,77.0,985420,262156,723264,1336,70,2143576,14,9,83024,35184,5028,4,2920,2100,4,200,1,1,1,5065,10,659744,168.8,4063,20056,0.1,false,,0,ok
2026-06-08 02:00:02,1780894802,823233,1.76,1.93,1.96,77.0,985420,259860,725560,1336,70,2143576,14,9,83024,35184,5028,4,2920,2100,4,200,1,1,1,5065,10,657232,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:05:01,1780895101,823532,1.79,2.00,1.99,77.0,985420,255700,729720,1336,70,2143568,14,9,83032,35184,5032,4,2920,2104,4,200,1,1,1,5065,10,654328,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:10:01,1780895401,823832,1.76,1.89,1.96,77.0,985420,253472,731948,1336,70,2143564,14,9,83036,35184,5036,4,2924,2104,4,200,1,1,1,5065,10,651472,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:15:02,1780895702,824133,1.94,1.97,1.98,77.0,985420,252464,732956,1336,70,2143564,14,9,83036,35184,5036,4,2924,2104,4,200,1,1,1,5065,10,651784,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:20:01,1780896001,824432,1.84,1.94,1.97,76.0,985420,248908,736512,1336,70,2143564,14,9,83036,35184,5036,4,2924,2104,4,200,1,1,1,5065,10,648472,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:25:01,1780896301,824732,1.86,1.87,1.93,77.0,985420,271052,714368,1336,70,2143564,14,9,83036,35184,5036,4,2924,2104,4,200,1,1,1,5065,10,667824,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:30:01,1780896601,825032,1.49,1.72,1.86,76.0,985420,269020,716400,1336,70,2143560,14,9,83040,35184,5044,4,2928,2108,4,200,1,1,1,5065,10,663904,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:35:01,1780896901,825332,1.82,1.83,1.88,77.0,985420,263132,722288,1336,70,2143556,14,9,83044,35184,5044,4,2928,2108,4,200,1,1,1,5065,10,662372,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:40:01,1780897201,825632,1.62,1.75,1.85,76.0,985420,261312,724108,1336,70,2143556,14,9,83044,35184,5044,4,2928,2108,4,200,1,1,1,5065,10,659448,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:45:02,1780897502,825933,1.68,1.75,1.82,77.0,985420,259124,726296,1336,70,2143556,14,9,83044,35184,5044,4,2928,2108,4,200,1,1,1,5065,10,656964,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:50:01,1780897801,826232,2.13,1.89,1.85,77.0,985420,254848,730572,1336,70,2143552,14,9,83048,35184,5048,4,2932,2108,4,200,1,1,1,5065,10,652236,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 02:55:01,1780898101,826532,1.44,1.67,1.78,77.0,985420,253456,731964,1336,70,2143552,14,9,83048,35184,5048,4,2932,2108,4,200,1,1,1,5065,10,650676,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:00:02,1780898402,826833,1.55,1.60,1.72,77.0,985420,251164,734256,1336,70,2143548,14,9,83052,35184,5052,4,2932,2112,4,200,1,1,1,5065,10,647492,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:05:01,1780898701,827132,1.71,1.70,1.73,76.0,985420,270704,714716,1336,70,2143548,14,9,83052,35184,5056,4,2936,2112,4,200,1,1,1,5065,10,666928,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:10:01,1780899001,827432,1.58,1.72,1.73,76.0,985420,267804,717616,1336,70,2143544,14,9,83056,35184,5056,4,2936,2112,4,200,1,1,1,5065,10,664936,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:15:02,1780899302,827733,1.73,1.76,1.75,77.0,985420,265660,719760,1336,70,2143544,14,9,83056,35184,5056,4,2936,2112,4,200,1,1,1,5065,10,663008,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:20:01,1780899601,828032,1.99,1.88,1.79,76.0,985420,263336,722084,1336,70,2143544,14,9,83056,35184,5056,4,2936,2112,4,200,1,1,1,5065,10,658248,168.8,4063,20428,0.1,false,,0,ok
2026-06-08 03:25:01,1780899901,828332,1.64,1.77,1.78,76.0,985420,261048,724372,1336,70,2143536,14,9,83064,35184,5064,4,2940,2116,4,200,1,1,1,5065,10,658424,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:30:01,1780900202,828632,1.78,1.72,1.74,76.0,985420,258548,726872,1336,70,2143536,14,9,83064,35184,5064,4,2940,2116,4,200,1,1,1,5065,10,653316,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:35:01,1780900501,828932,2.04,1.93,1.82,76.0,985420,252376,733044,1336,70,2143536,14,9,83064,35184,5064,4,2940,2116,4,200,1,1,1,5065,10,648404,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:40:01,1780900801,829232,1.67,1.90,1.85,77.0,985420,251248,734172,1336,70,2143536,14,9,83064,35184,5064,4,2940,2116,4,200,1,1,1,5065,10,646052,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:45:01,1780901101,829532,1.96,1.91,1.86,77.0,985420,278284,707136,1336,70,2143540,14,9,83068,35184,5068,4,2944,2116,4,200,1,1,1,5065,10,668028,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:50:01,1780901401,829832,1.81,1.86,1.84,76.0,985420,266788,718632,1336,70,2143536,14,9,83072,35184,5072,4,2944,2120,4,200,1,1,1,5065,10,664220,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 03:55:01,1780901701,830132,1.76,1.87,1.87,77.0,985420,265964,719456,1336,70,2143532,14,9,83076,35184,5072,4,2944,2120,4,200,1,1,1,5065,10,661536,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:00:01,1780902001,830432,1.87,1.81,1.84,77.0,985420,264688,720732,1336,70,2143532,14,9,83076,35184,5072,4,2944,2120,4,200,1,1,1,5065,10,656636,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:05:02,1780902302,830732,1.94,1.87,1.85,76.0,985420,260144,725276,1336,70,2143528,14,9,83080,35184,5076,4,2948,2120,4,200,1,1,1,5065,10,655892,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:10:01,1780902601,831032,1.66,1.82,1.84,76.0,985420,256308,729112,1336,70,2143528,14,9,83080,35184,5076,4,2948,2120,4,200,1,1,1,5065,10,652200,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:15:01,1780902901,831332,1.68,1.71,1.79,76.0,985420,253304,732116,1336,70,2143528,14,9,83080,35184,5076,4,2948,2120,4,200,1,1,1,5065,10,649248,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:20:02,1780903202,831632,1.76,1.77,1.81,76.0,985420,271788,713632,1336,70,2143524,14,9,83084,35184,5080,4,2948,2124,4,200,1,1,1,5065,10,668520,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:25:01,1780903501,831932,1.62,1.72,1.79,76.0,985420,267932,717488,1336,70,2143520,14,9,83088,35184,5084,4,2952,2124,4,200,1,1,1,5065,10,664928,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:30:01,1780903801,832232,1.68,1.69,1.75,77.0,985420,268876,716544,1336,70,2143520,14,9,83088,35184,5084,4,2952,2124,4,200,1,1,1,5065,10,662840,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:35:01,1780904101,832532,1.85,1.81,1.79,76.0,985420,264276,721144,1336,70,2143520,14,9,83088,35184,5084,4,2952,2124,4,200,1,1,1,5065,10,662212,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:40:01,1780904401,832832,1.69,1.82,1.81,76.0,985420,261224,724196,1336,70,2143516,14,9,83092,35184,5088,4,2956,2124,4,200,1,1,1,5065,10,657064,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:45:01,1780904701,833132,1.85,1.88,1.84,76.0,985420,259444,725976,1336,70,2143512,14,9,83096,35184,5092,4,2956,2128,4,200,1,1,1,5065,10,653376,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:50:01,1780905001,833432,1.91,1.92,1.87,76.0,985420,256376,729044,1336,70,2143512,14,9,83096,35184,5092,4,2956,2128,4,200,1,1,1,5065,10,651348,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 04:55:01,1780905301,833732,1.66,1.83,1.84,76.0,985420,252396,733024,1336,70,2143512,14,9,83096,35184,5092,4,2956,2128,4,200,1,1,1,5065,10,649204,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:00:01,1780905601,834032,1.80,1.82,1.83,77.0,985420,274936,710484,1336,70,2143508,14,9,83100,35184,5096,4,2960,2128,4,200,1,1,1,5065,10,647008,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:05:01,1780905901,834332,1.77,1.77,1.81,76.0,985420,271056,714364,1336,70,2143508,14,9,83100,35184,5096,4,2960,2128,4,200,1,1,1,5065,10,668688,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:10:02,1780906202,834633,2.00,1.97,1.90,77.0,985420,268720,716700,1336,70,2143504,14,9,83104,35184,5100,4,2960,2132,4,200,1,1,1,5065,10,665360,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:15:01,1780906501,834932,1.72,1.87,1.88,76.0,985420,265068,720352,1336,70,2143504,15,9,83104,35184,5100,4,2960,2132,4,200,1,1,1,5065,10,660024,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:20:01,1780906801,835232,2.45,2.07,1.97,76.0,985420,260768,724652,1336,70,2143500,15,9,83108,35184,5104,4,2964,2132,4,200,1,1,1,5065,10,658816,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:25:02,1780907102,835533,2.27,2.05,1.99,76.0,985420,257796,727624,1336,70,2143500,15,9,83108,35184,5104,4,2964,2132,4,200,1,1,1,5065,10,654820,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:30:01,1780907401,835832,2.16,2.04,2.01,77.0,985420,256336,729084,1336,70,2143500,15,9,83108,35184,5104,4,2964,2132,4,200,1,1,1,5065,10,652088,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:35:01,1780907701,836132,1.81,2.02,2.01,76.0,985420,253616,731804,1336,70,2143496,15,9,83112,35184,5108,4,2964,2136,4,200,1,1,1,5065,10,648308,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:40:01,1780908001,836432,1.71,1.93,1.98,76.0,985420,250680,734740,1336,70,2143488,15,9,83120,35184,5112,4,2968,2136,4,200,1,1,1,5065,10,646716,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:45:01,1780908301,836732,2.03,1.96,1.98,77.0,985420,273124,712296,1336,70,2143488,15,9,83120,35184,5112,4,2968,2136,4,200,1,1,1,5065,10,654864,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:50:01,1780908601,837032,1.87,1.89,1.95,76.0,985420,268228,717192,1336,70,2143488,15,9,83120,35184,5112,4,2968,2136,4,200,1,1,1,5065,10,664988,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 05:55:02,1780908902,837333,1.81,1.74,1.86,76.0,985420,265236,720184,1336,70,2143488,15,9,83120,35184,5112,4,2968,2136,4,200,1,1,1,5065,10,662596,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:00:01,1780909201,837632,1.85,1.73,1.82,76.0,985420,264308,721112,1336,70,2143484,15,9,83128,35184,5120,4,2972,2140,4,200,1,1,1,5065,10,658952,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:05:01,1780909501,837932,1.46,1.63,1.76,76.0,985420,260864,724556,1336,70,2143480,15,9,83128,35184,5120,4,2972,2140,4,200,1,1,1,5065,10,655888,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:10:02,1780909802,838233,2.10,1.86,1.82,76.0,985420,255592,729828,1336,70,2143472,15,9,83136,35184,5120,4,2972,2140,4,200,1,1,1,5065,10,651900,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:15:01,1780910101,838532,1.93,1.89,1.84,76.0,985420,255388,730032,1336,70,2143492,15,9,83116,35184,5124,4,2976,2140,4,200,1,1,1,5065,10,651552,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:20:01,1780910401,838832,1.66,1.81,1.82,76.0,985420,251508,733912,1336,70,2143492,15,9,83116,35184,5124,4,2976,2140,4,200,1,1,1,5065,10,649488,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:25:01,1780910701,839132,1.47,1.71,1.79,76.0,985420,272992,712428,1336,70,2143492,15,9,83116,35184,5124,4,2976,2140,4,200,1,1,1,5065,10,646912,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:30:01,1780911001,839432,1.51,1.74,1.79,76.0,985420,270416,715004,1336,70,2143488,15,9,83120,35184,5128,4,2976,2144,4,200,1,1,1,5065,10,665956,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:35:02,1780911302,839732,2.21,2.02,1.91,76.0,985420,266348,719072,1336,70,2143484,15,9,83124,35184,5132,4,2980,2144,4,200,1,1,1,5065,10,664420,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:40:01,1780911601,840032,1.63,1.86,1.88,76.0,985420,263392,722028,1336,70,2143484,15,9,83124,35184,5132,4,2980,2144,4,200,1,1,1,5065,10,660004,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:45:01,1780911901,840332,1.71,1.78,1.84,76.0,985420,261728,723692,1336,70,2143484,15,9,83124,35184,5132,4,2980,2144,4,200,1,1,1,5065,10,658016,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:50:02,1780912202,840632,1.96,1.84,1.84,77.0,985420,257332,728088,1336,70,2143484,15,9,83124,35184,5132,4,2980,2144,4,200,1,1,1,5065,10,654536,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 06:55:01,1780912501,840932,1.79,1.79,1.82,76.0,985420,255104,730316,1336,70,2143476,15,9,83132,35184,5140,4,2984,2148,4,200,1,1,1,5065,10,651064,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:00:01,1780912801,841232,2.68,2.05,1.92,76.0,985420,251672,733748,1336,70,2143476,15,9,83132,35184,5140,4,2984,2148,4,200,1,1,1,5065,10,647888,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:05:02,1780913102,841532,2.15,2.07,1.96,76.0,985420,249932,735488,1336,70,2143476,15,9,83132,35184,5140,4,2984,2148,4,200,1,1,1,5065,10,645416,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:10:01,1780913401,841832,2.22,2.09,2.00,76.0,985420,268560,716860,1336,70,2143476,15,9,83132,35184,5140,4,2984,2148,4,200,1,1,1,5065,10,666364,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:15:01,1780913701,842132,2.25,2.14,2.04,76.0,985420,265004,720416,1336,70,2143472,15,9,83136,35184,5144,4,2988,2148,4,200,1,1,1,5065,10,661176,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:20:02,1780914002,842432,1.81,2.02,2.02,76.0,985420,264256,721164,1336,70,2143468,15,9,83140,35184,5148,4,2988,2152,4,200,1,1,1,5065,10,660764,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:25:01,1780914301,842732,1.83,1.98,1.99,76.0,985420,262264,723156,1336,70,2143468,15,9,83140,35184,5148,4,2988,2152,4,200,1,1,1,5065,10,657500,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:30:01,1780914601,843032,2.06,1.91,1.95,76.0,985420,258788,726632,1336,70,2143460,15,9,83148,35184,5152,4,2992,2152,4,200,1,1,1,5065,10,653120,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:35:02,1780914902,843332,1.77,1.93,1.97,76.0,985420,255540,729880,1336,70,2143460,15,9,83148,35184,5152,4,2992,2152,4,200,1,1,1,5065,10,653472,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:40:01,1780915201,843632,1.59,1.78,1.90,76.0,985420,255768,729652,1336,70,2143460,15,9,83148,35184,5152,4,2992,2152,4,200,1,1,1,5065,10,648220,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:45:01,1780915501,843932,1.91,1.85,1.90,76.0,985420,250412,735008,1336,70,2143460,15,9,83148,35184,5152,4,2992,2152,4,200,1,1,1,5065,10,646036,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:50:02,1780915802,844232,1.60,1.76,1.86,76.0,985420,270476,714944,1336,70,2143452,15,9,83156,35184,5160,4,2996,2156,4,200,1,1,1,5065,10,667700,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 07:55:01,1780916101,844532,1.66,1.76,1.84,76.0,985420,265388,720032,1336,70,2143452,15,9,83156,35184,5160,4,2996,2156,4,200,1,1,1,5065,10,662608,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 08:00:01,1780916401,844832,1.93,1.84,1.85,77.0,985420,265544,719876,1336,70,2143452,15,9,83156,35184,5160,4,2996,2156,4,200,1,1,1,5065,10,659160,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 08:05:02,1780916702,845133,1.55,1.82,1.86,77.0,985420,260712,724708,1336,70,2143452,15,9,83156,35184,5160,4,2996,2156,4,200,1,1,1,5065,10,658080,168.8,4063,20432,0.1,false,,0,ok
2026-06-08 08:10:01,1780917001,845432,1.61,1.73,1.81,74.0,985420,256924,728496,1336,70,2143448,15,9,83160,35184,5164,4,3000,2156,4,200,1,1,1,5065,10,651628,168.8,4063,20432,0.1,false,,0,ok
